0	63
0.348949349	63.19298246
0.791846599	63.77192982
1.248164978	65.12280702
1.637377713	66.57017544
2.12053835	69.07894737
2.603698987	72.35964912
3.033175109	76.31578947
3.382124457	79.98245614
3.90554848	85.28947368
4.335024602	90.21052632
4.69739508	93.78070175
5.073186686	96.19298246
5.341609262	97.15789474
5.650295224	97.44736842
6.012665702	97.06140351
6.294509407	96.6754386
6.643458755	96
6.965565847	95.42105263
7.287672938	95.03508772
7.529253256	94.84210526
7.837939219	94.74561404
8.146625181	94.84210526
8.468732272	95.22807018
8.871366136	95.71052632
9.139788712	95.90350877
9.274	96
