0	0
1	7.222656
2	11.347656
3	14.019531
4	17.453125
5	20.121094
6	22.382813
7	24.296875
8	25.878906
9	27.214844
10	28.433594
11	29.285156
12	30.074219
13	30.929688
14	31.707031
15	32.59375
16	33.550781
17	34.664063
18	36.53125
19	38.738281
20	41.011719
21	44.109375
22	46.691406
23	49.222656
24	51.929688
25	54.886719
26	62.875
27	64.765625
28	66.472656
29	71.652344
30	75.976563
31	78.628906
32	79.167969
33	79.179688
34	79.339844
35	79.957031
36	80.785156
37	81.855469
38	81.980469
39	77.335938
40	74.046875
41	72.085938
42	71.136719
43	71.042969
44	71.6875
45	72.539063
46	73.441406
47	73.851563
48	73.863281
49	73.65625
50	73.292969
51	73
